"","n_occurrence","latitude","longitude","city","occurrence_type","occurrence_title","carteira","bolsa_ou_mochila","celular","documentos","notebook","tablet","mp4_ou_ipod","cartao_de_credito","outros","relogio","equipamento_de_som","tv","dvd","som","moveis","computador","estepe","bicicleta","dinheiro","date_time","occurrence_description"
"1","42001","-15.6612491","-56.137192","Várzea Grande ","Roubo ","Disparo contra 2 menores de idade",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 02/12/2014 22:00",""
"2","42002","-30.0289433","-51.217294","Porto Alegre ","Furto ","Assaltado voltando da escola",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 20/10/2014 18:15",""
"3","42003","-23.3229008","-46.7269765","Franco da Rocha ","Assalto a grupo ","Dois vagabundos.",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 13/08/2014 21:30",""
"4","42004","-7.5574708","-34.9999086","Goianá ","Roubo ","Fui assaltado voltando do Trabalho",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 08/08/2014 19:00",""
"5","42005","-19.9262836","-43.961145","Belo Horizonte ","Furto ","Mochila Roubada",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 16/05/2014 18:00",""
"6","42006","-19.8246993","-43.9448672","Belo Horizonte ","Roubo ","FUI ASSALTADO AS 11:30 da noite voltando do trabalho. Por 2 motoqueiro",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 02/12/2014 11:15",""
"7","42007","-15.6583314","-47.7932558","Brasília ","Roubo ","Assaltado enquanto comia",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 30/11/2014 22:00",""
"8","42008","-25.4638084","-54.5834517","Foz do Iguaçu ","Roubo ","Fui assaltado enquanto espera o coletivo",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 30/11/2014 21:30",""
"9","42009","-15.8064173","-47.9608318","Brasília ","Roubo ","Esperando ônibus para voltar para casa do trabalho",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 14/10/2014 21:00",""
"10","42010","-7.1195656","-34.8469636","João Pessoa ","Roubo ","Fui assaltado antes de descer do ônibus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 29/09/2014 07:45",""
"11","42011","-12.286984","-38.9381232","Feira de Santana ","Roubo ","Fui assaltado na frente do Ecoville ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 03/12/2014 12:30",""
"12","42012","-7.1155552","-34.8546188","João Pessoa ","Arrombamento Veicular ","Meu carro foi arrombado",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE," 21/10/2014 12:00",""
"13","42013","-23.4902779","-46.3808396","São Paulo ","Arrombamento Loja comercial ","Arrombaram meu comercio",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 01/12/2014 23:00",""
"14","42014","-7.1539577","-34.8326911","João Pessoa ","Roubo ","Fui assaltado voltando da universidade",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 12/08/2014 19:00",""
"15","42015","-23.5533285","-46.4335553","São Paulo ","Roubo ","Fui Assaltado pela 8 vez dentro da minha pizzaria",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 11/11/2014 22:15",""
"16","42016","-7.2257913","-35.8845737","Campina Grande ","Furto ","roubo, estelionato",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 01/01/2014 10:00",""
"17","42017","-23.5369017","-46.4818686","São Paulo ","Roubo ","fui assaltada na viela que se localiza nessa rua , voltado do trabalho",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 29/07/2014 21:30",""
"18","42018","-16.6656983","-49.2769997","Goiânia ","Furto ","FURTO DE VEÍCULO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 12/03/2014 21:15",""
"19","42019","-22.903635","-43.0997277","Niterói ","Roubo ","Fui assaltado voltando para casa por um sujeito de moto.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 22/10/2014 21:15",""
"20","42020","-23.6700237","-46.584652","São Bernardo do Campo ","Furto ","Voltando do trabalho",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 12/03/2014 20:30",""
"21","42021","-3.2091723","-52.2273011","Altamira ","Furto ","FOMOS ASSALTADAS EU E UMA AMIGA, DIRIGINDO MOTO",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 08/08/2014 21:00",""
"22","42022","-9.6308361","-35.7426557","Maceió ","Roubo ","Fui Assaltada voltando da escola para casa",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 01/06/2013 13:00",""
